KxIndex	y	rr_y	proba_rr_y	bar_rr_y
71	no	-0.042519865001247228	0.034879287146520686	0.562853510455255
72	no	-0.082425870564064849	0.030920289046780097	0.55320466325970929
73	no	-0.075642171398126123	0.033110221488816302	0.55401487108019043
74	no	-0.089399850945153111	0.028656754065672016	0.48499161670434487
75	no	0.012456075057098739	0.051117073058141942	0.65462130869042534
76	no	-0.028066636443805488	0.035614827086987204	0.64645289018276486
77	no	-0.011634689364486198	0.036939908364232187	0.58966563520227755
78	no	0.01918416800482009	0.051589014449013766	0.75511464034091147
79	no	-0.11570108951967266	0.022047870162217962	0.50432110526341811
80	no	-0.067441832414714603	0.033866810635950373	0.5553542589243925
81	no	0.0040130328430713312	0.050527765785773171	0.70477053469075379
82	no	0.026149573596452952	0.052078492408222481	0.72599478546417839
83	no	0.030746464958757824	0.052382332823462233	0.69553133507364839
84	yes	0.14424213742662934	0.068055869753274101	0.9642638435236851
85	no	-0.072188645108602317	0.033673967259145329	0.55457894668013541
86	no	-0.094861161231397512	0.026602758560204061	0.40644373122742683
87	yes	0.005023338050741049	0.0505982830461515	0.68285402370563697
88	yes	0.0035915934643629376	0.0504983501694065	0.71482371619212626
89	no	-0.12214175797647173	0.02117697116222254	0.46428014703814885
90	no	-0.021815563069335169	0.036118917092341482	0.57347509882129599
91	no	0.064034952034818585	0.052806156070888295	0.74543300133434287
92	no	-0.062059342970447379	0.034085478931286009	0.69363362955702901
93	no	0.088820081274010892	0.053146472454780838	0.80742450355808115
94	no	0.068820268538927656	0.052867657798490793	0.7810669229050875
95	no	-0.0031559695890750437	0.047402695677180057	0.72734788002185213
96	no	-0.047725344788298651	0.034667810021813829	0.52143281549910947
97	no	0.024527761563592515	0.051964523274103676	0.73547568609923042
98	no	0.11749074691913362	0.064490798495791438	0.92738684533137805
99	no	-0.054235532947796289	0.034403327989495525	0.47763021460100902
100	no	-0.010886974264982193	0.037000204522337099	0.59174426928128898
101	no	-0.10984507589885377	0.02283971287862839	0.49647229756659872
102	no	-0.0075365441230667678	0.04040180803183327	0.60105840280213441
103	no	-0.069612387235731044	0.033778629966474148	0.5549997351969802
104	no	0.012947668380527202	0.051151385277979362	0.66501804756395666
105	no	0.076586175510060722	0.052975921246334913	0.79130154470113157
106	no	-0.067006625347756851	0.03388449129996933	0.55542534269987709
107	no	-0.025765990596909944	0.035800352437244054	0.62724396091882029
108	no	-0.013012364921397592	0.036828811847321001	0.58583572276060458
109	no	0.12765249639403031	0.065845021969466316	0.95319131804982815
110	no	-0.022729504604240242	0.036045216342786152	0.58652647955332227
111	no	0.025784126152973388	0.052052811424325822	0.72813114333350104
112	no	0.028036482880495844	0.052211090645814667	0.71353674918237242
113	no	-0.16091986181425866	0.012351692851583135	0.34548864283597103
114	no	-0.026651125213221511	0.035728974693495591	0.63891542657694633
115	no	0.10336810164693196	0.055386764894891138	0.87372359441284453
116	no	-0.081466001395451876	0.031230156654561168	0.55331930476842395
117	no	-0.017177506541520057	0.036492932529352387	0.55773324535468805
118	no	0.012575598451527004	0.051125415549363618	0.65714911666080678
119	no	0.192660932089393	0.13339892088733574	1.1585523102649089
120	no	-0.0098132940996160829	0.037754404024590009	0.5947290801847589
121	no	-0.026844642367966246	0.035713369363382236	0.64146716140263105
122	no	-0.080347360372867327	0.031591279429381544	0.55345290911652933
123	no	-0.071298878306086041	0.033710114806106098	0.55472427516495482
124	no	-0.13942378154338986	0.019495377331249078	0.43646416687463296
125	no	-0.03245609716714308	0.035288136430801399	0.52228257396780087
126	no	-0.0088120969685537183	0.038918595667992245	0.5975123896000899
127	no	0.06291937819731544	0.05279195277815607	0.74445196617340725
128	no	-0.1046925039539041	0.023536437105990855	0.46876385641161156
129	no	-0.044397438230779573	0.034803009107943768	0.58067356890026911
130	yes	0.010713970717227295	0.050995477698236508	0.61777743175212363
131	no	0.081770318305829898	0.053048192672618094	0.79813368176491672
132	no	0.029785642253205305	0.052334008823201654	0.70191514507641894
133	no	0.058153283357637087	0.052731271684783532	0.74269013816831431
134	no	-0.053024722649885961	0.034452518206505772	0.4674676898729796
135	no	0.054397357578697847	0.052683451888795682	0.74792427158427688
136	no	0.026758240531748981	0.052121265086052526	0.72202952963472744
137	no	-0.0014461573468893159	0.050146725350508847	0.7636288238380351
138	no	0.053687604855861784	0.052674415440152805	0.74891335940504744
139	no	-0.0093277910537730123	0.038318946781736231	0.59607876962826845
140	no	-0.048102551049595793	0.034652485690758121	0.51613334725120352
141	no	-0.020140985883309568	0.036253955920411758	0.55986969045554591
142	no	-0.0044087825130221005	0.044500821190596979	0.68655819687964814
143	no	0.033786204468179704	0.052421034260006008	0.70598035453191565
144	no	-0.056678485008295768	0.034304080946247706	0.5374030936071752
145	no	0.051177239726289472	0.052642453906454702	0.75241172087018593
146	no	-0.048841264706741008	0.034622474808652048	0.5057549681732072
147	no	-0.10806345142523952	0.023080621874774599	0.4868914440792812
148	no	-0.027977608692789303	0.035622006333941768	0.64728553639348985
149	no	-0.10894589072377189	0.022961299554769565	0.49163684455839496
150	no	-0.081453009036532881	0.03123435088363874	0.55332085650451135
151	no	-0.097947635485116868	0.025441937454534623	0.42346734738707564
152	no	0.070053662037733111	0.052884852368709774	0.78269240155592579
153	no	-0.031029453698533205	0.035375903869112484	0.59671073154793652
154	no	-0.043990435622187185	0.034819543941414337	0.58467834905271687
155	no	-0.017110644682638881	0.036498324306537253	0.55818726737898483
156	no	-0.096430785523874518	0.026012423810292215	0.41261801207670068
157	no	0.0074164099214454465	0.050765314623272391	0.63578298349707096
158	no	0.12463884623654224	0.065443402563792483	0.95117989911240164
159	no	-0.077707734288739644	0.032443410789436668	0.55376817157793745
160	no	-0.058652593255911795	0.034223881088954168	0.64336538044147784
161	no	0.0079119847173070718	0.050799904741834004	0.62613396554119427
162	no	0.01525059966953865	0.05131259192403196	0.72396802817339834
163	no	-0.040426518717533333	0.034964331152300285	0.52907496369028262
164	no	-0.082757340306280569	0.030813283071975624	0.55316507433177686
165	no	-0.047625824047947074	0.034671853138083457	0.52283100809985683
166	no	0.07651058222813921	0.052974867410721757	0.79120192096707653
167	no	-0.010233115307932628	0.037266236083151202	0.59356198502875979
168	no	-0.0073126422760230354	0.040662161014461226	0.60168084577530356
169	yes	0.014418827636503997	0.051254141045342892	0.69770844642831586
170	no	-0.073417058746755484	0.033624061891191825	0.55437830591419601
171	no	-0.061004184653113691	0.034128345651778386	0.6972199634771532
172	no	-0.058162142249301149	0.034243806085867155	0.61789053589747556
173	no	-0.05829676086597016	0.034238337087974587	0.62488285171729863
174	no	0.12390454666388571	0.065345544835607255	0.95029620758470079
175	no	0.085729854345641926	0.053103392023463591	0.80335192015045465
176	no	0.0016487900557162864	0.05036274642036967	0.76116811653854954
177	no	-0.084724936866867467	0.030178098132981966	0.55293007539064698
178	no	-0.062790413907765824	0.034055778541292096	0.67604608817900869
179	no	-0.078196408342970536	0.032285655685803105	0.55370980702922756
180	no	-0.0044391826155684815	0.044430405823479818	0.68556841578252259
181	no	-0.013176338655014223	0.036815588914985195	0.58490297072249864
182	no	-0.0092698170631747949	0.038386358915965493	0.59623993624458216
183	no	-0.043606036576055676	0.034835160485583459	0.57897345666647015
184	no	-0.018211420237251797	0.036409557158564733	0.55071250741919953
185	no	-0.027476216939880355	0.0356624388414917	0.64979516122412551
186	no	0.043074287150180954	0.052539288518772799	0.76694564404100729
187	no	0.054736662440717412	0.052687771859485852	0.74745142759826055
188	no	0.091168444764825468	0.053179210669293563	0.81051939154186259
189	no	-0.054848372863269268	0.034378430837161515	0.48277387815100203
190	no	0.035945899127807504	0.052448531118063892	0.73474014934476028
191	no	0.038878563300210681	0.05248586928997654	0.76317849201303001
192	no	0.025394920068435314	0.052025460856226793	0.7304063911053128
193	no	-0.05753387625341197	0.034269329936078279	0.58525735060101736
194	no	-0.015772457262355797	0.036606236478326899	0.56727416043897627
195	no	-0.026118056019871678	0.035771961687317708	0.63188632764788855
196	no	-0.0076960995800849398	0.040216277007066273	0.60061484159724476
197	no	-0.035029987738444054	0.035183569897149151	0.46564229473219487
198	no	0.0072040759066043271	0.050750494138434681	0.63991720246654715
199	no	0.0069239799586796567	0.050730944007701138	0.64539573300260655
200	no	0.077979433224851485	0.052995344461742901	0.79313770702297104
201	no	-0.039647348047545383	0.034995985635592072	0.51606077383464433
202	no	-0.051807414340525257	0.034501972410858991	0.46408276541410554
203	no	-0.030737966773118259	0.035399409535578213	0.61284217270605112
204	no	0.061498047122348354	0.052773856637274581	0.74320204822714753
205	no	-0.05649575969751057	0.034311504320252956	0.5269308983895622
206	no	-0.022896094124888706	0.036031782471941089	0.58890543179141552
207	no	-0.051830600140486183	0.03450103046765484	0.46375702211845427
208	no	0.014027862045870726	0.051226780611369503	0.68786313299574342
209	no	0.029904511421364702	0.052342362082330368	0.70112536546324822
210	no	-0.019984978821091782	0.036266536415971107	0.55891999779022894
211	no	-0.097653104322963633	0.025552710447017166	0.42136070044162716
212	no	-0.031776779970189198	0.035315734280270163	0.55536806812285133
213	no	0.11496588944502871	0.064154318909519115	0.91836834197701211
214	no	-0.020689192853966493	0.036209748207876771	0.56320689924409284
215	no	-0.10020599479374516	0.024592569880357816	0.4396203605503205
216	no	0.0083379770600278541	0.050829638145881387	0.61783974275524267
217	no	-0.0085269076468835643	0.039250213702817865	0.59830521061358422
218	no	-0.022288219279919658	0.036080801834776702	0.58022478238867614
219	no	0.035962321221246263	0.052448740201311045	0.73506450109644261
220	no	-0.061209972280006547	0.034119985351207478	0.70121285952408652
221	no	-0.018008583101277207	0.036425914057105879	0.55208986259027582
222	no	0.033027528095808265	0.052411374923937382	0.70127243972147779
223	no	-0.053987045280780355	0.03441342301617805	0.47554461781923568
224	no	-0.023811974217955601	0.035957925395986183	0.60147812299755909
225	no	-0.00033488350468658876	0.050224290017391031	0.78221876079682739
226	no	-0.087322522904015598	0.029339538256639961	0.55261983396186476
227	no	0.029876116998704169	0.052340366729170529	0.70131402107926943
228	no	0.029800275141800045	0.05233503711600563	0.7018179225815292
229	no	0.052073688615155142	0.052653867338322675	0.75116245947337545
230	no	-0.002370556849807897	0.049221937118540678	0.7481650130009756
231	no	-0.095620753197392924	0.026317076479829712	0.40682422063602047
232	no	-0.025053763475495244	0.035857786825218715	0.61785246923474446
233	no	-0.068449268818467995	0.033825882659528156	0.55518971108366011
234	no	0.072868332077764497	0.052924091299102582	0.78640183091780957
235	no	-0.044589372167645497	0.034795211625528594	0.57723214106904563
236	no	-0.084661173872381854	0.030198682278417918	0.55293769089297484
237	no	-0.048264128712142751	0.034645921458278099	0.51386330091291132
238	no	-0.073195435681739904	0.033633065520151217	0.55441450432500283
239	no	-0.037209630524187631	0.035095020021234984	0.47497493132026913
240	no	-0.13034996965840168	0.020346888652898892	0.44615397346621977
241	no	-0.075297367433510967	0.033221532054008338	0.55407118902506713
242	no	-0.030671872372938089	0.035404739424470061	0.61649996259103312
243	no	0.014267530377921556	0.051243508976270891	0.69293189399357225
244	no	-0.018144785161636385	0.036414930647821947	0.5511649894833589
245	no	-0.0010222115834741252	0.050176315907459447	0.77072079767610702
246	no	0.038845057391094812	0.052485442698549392	0.76313650414249046
247	no	0.018231118861859671	0.051522041098591466	0.7515312825018351
248	no	6.2132453807550031e-005	0.050252000928417667	0.7888602395752814
249	no	-0.02252691953385837	0.03606155291461885	0.58363349922230712
250	no	-0.017894161272302294	0.036435141096515813	0.55286683815278981
251	no	-0.02739581965403658	0.03566892212297372	0.64873503529136922
252	no	-0.13278238858799812	0.020118623808553445	0.44355642468779538
253	no	-0.014351887991744274	0.036720791967973405	0.57692046322937773
254	no	-0.0051238452421757293	0.043207293373365201	0.66069559870236128
255	no	0.031935606858891699	0.052397472772016021	0.69449659648934647
256	no	-0.041133842422533387	0.034935595514186291	0.54082101371372271
257	no	0.066475051326609053	0.052837222992119223	0.74757882361965056
258	no	0.090645473834847973	0.053171920003024696	0.80983017266523416
259	no	-0.079983636820403853	0.031708697668013319	0.55349635026264898
260	no	-0.053334498649976025	0.034439933288211558	0.47006768944888211
261	no	-0.098355207426486929	0.025288649893152597	0.42638252342162736
262	no	0.031326275700395548	0.052389714873323855	0.69167900977909547
263	no	-0.014856331068707918	0.036680113399968427	0.57349506838128383
264	no	-0.014912828618648986	0.036675557406374008	0.57311142466540033
265	no	-0.044040554669454501	0.034817507811712035	0.58542216924175927
266	no	0.063708548812346222	0.052802000361636556	0.74514596247853326
267	no	0.064530415496126106	0.052812464225797003	0.74586871169269031
268	no	-0.10132981736771463	0.024169900887956709	0.44765855038181657
269	no	-0.12849813024528839	0.020520670327693374	0.44813152887283247
270	no	-0.079103014253000772	0.031992982669805312	0.55360152699197462
271	yes	-0.070169496764506983	0.033755996909366634	0.55490874069879648
272	no	-0.066108262648997704	0.033920988062659689	0.55557207518018514
273	no	-0.054165220249541762	0.034406184503758486	0.47704006886477002
274	no	-0.019914773049310972	0.036272197848136886	0.55849262030118885
275	no	-0.049724931291168672	0.034586575088334404	0.49334010795904748
276	no	0.074549341471530223	0.05294752602134481	0.78861721869476076
277	no	-0.12796387621233846	0.020570806187182215	0.44870205185872614
278	no	-0.033244120236115934	0.035256122311133974	0.48680968902767308
279	no	-0.0018339369551648547	0.050119659118049005	0.75714185528178934
280	no	0.01167905055656128	0.05106283831936323	0.63818796746015205
281	no	-0.12646347338107405	0.020711608092054273	0.45030431267575644
282	no	-0.1438403003332685	0.019080919130051124	0.43174782346521823
283	no	0.0030405890818875903	0.050459891177793224	0.72796759250015652
284	no	-0.043503632898640482	0.034839320723668146	0.57745367672557579
285	no	-0.014515039437603818	0.036707635345375952	0.57581259170208821
286	no	0.0096659646707137614	0.050922328995548417	0.59561308434501603
287	no	-0.057010416190700075	0.034290595954483832	0.55642644689093257
288	no	-0.017290988355329693	0.036483781293283946	0.55696265291695313
289	no	-0.02130519142805205	0.036160073743043711	0.56695678927687965
290	no	-0.03444659257217654	0.035207270831045204	0.47255711651956833
291	no	-0.04036790451216149	0.034966712405158064	0.52810159692268388
292	no	0.0044966563095915103	0.050561521725715652	0.6932339893822661
293	no	0.09860117646965752	0.053282829366279837	0.8456394370766005
294	no	-0.0073995584374706679	0.040561094934970399	0.60143922046196996
295	no	-0.08718892981236627	0.029382665146302719	0.55263578958798676
296	no	-0.09315262349858755	0.02724533857125986	0.41797692723954227
297	no	-0.032016674877557494	0.035305988341890332	0.54368421617393758
298	no	0.089570253379574777	0.053156930501590656	0.80841314890381177
299	no	-0.11009123156935245	0.022806428021828438	0.4977960228796755
300	no	-0.042576321877547063	0.034876993537024878	0.56369139079599861
301	no	-0.040228247541624476	0.034972386090540132	0.52578240734872528
302	no	-0.053136736031938664	0.03444796756584742	0.46840783612623282
303	no	-0.036811354336891686	0.035111200336282615	0.46826229437539146
304	no	-0.03268880093498501	0.035278682638692924	0.51094895958954589
305	no	-0.056116614022407543	0.034326907441674208	0.50520162887276165
306	no	-0.038735948574075668	0.035033012028545932	0.50069984096368436
307	no	-0.035389911083591186	0.035168947699530419	0.46137622272352408
308	no	-0.11061461794182942	0.022735656381980988	0.50061058241577561
309	no	-0.13006262020231329	0.020373854311679408	0.44646083024140826
310	no	-0.065228783571468718	0.033956717661882865	0.61738566937945139
311	no	-0.058099693483951803	0.034246343121045048	0.61464684270937631
312	no	-0.025972801182740531	0.035783675117514541	0.62997098413740926
313	no	-0.13080724650597547	0.020303976542997031	0.4456656534230049
314	no	-0.079310427825544066	0.031926024849253387	0.55357675465251233
315	no	0.083143524198318747	0.053067336348311518	0.79994341796314361
316	no	-0.12900587959321125	0.020473021740330444	0.44758930989796963
317	no	-0.091602745980380346	0.027828246571276208	0.42843911421322795
318	no	-0.059598393552125289	0.03418545713278251	0.66994340747277725
319	no	0.041581310064307278	0.052520280193299136	0.76656543432339219
320	no	-0.057160297894018192	0.034284506880477107	0.56501633763978942
321	no	-0.11402861111867618	0.022274020565194251	0.5126426374242391
322	no	-0.051553602402109919	0.034512283740678357	0.46764863493055014
323	no	-0.083276453374123011	0.030645701562161457	0.553103074314236
324	no	0.11916276381169659	0.064713622777169688	0.93335909925413929
325	no	0.0035342885556508032	0.050494350402664791	0.71619069013264469
326	no	0.039827519730814553	0.052497951238764586	0.76436767507975234
327	no	-0.030782597383600705	0.035395810498528205	0.61037222978897698
328	no	-0.043137813987851631	0.034854182433747098	0.57202453339156645
329	no	-0.063491095922225765	0.034027312727608526	0.65918962009487092
330	no	-0.064246283350368749	0.033996632584288075	0.6410219027604307
331	no	-0.064703314736779899	0.033978065288389737	0.63002699377246885
332	no	-0.071647977779071809	0.033695932337668252	0.5546672556208263
333	no	-0.045941086182284929	0.034740297072992442	0.55299554015419705
334	no	0.047632488007503318	0.052597322741997084	0.7583509130549847
335	no	-0.013431867841532625	0.036794982900420353	0.58316781288406361
336	no	-0.12504668578607281	0.020844563314490885	0.45181728186124659
337	no	0.0091260685548497505	0.050884645338480625	0.60249532038366294
338	no	-0.13510845965355933	0.01990033893860102	0.44107244342068713
339	no	-0.010412603712084679	0.037057527035034274	0.59306301060132705
340	no	-0.015393058415321095	0.036636831410649121	0.56985044885555625
341	no	-0.022799163573842752	0.036039599005049675	0.58752123217037822
342	no	-0.037197282182276845	0.035095521683319753	0.47476680957269213
343	no	-0.1174472891269796	0.021811751271454283	0.49563276813286972
344	no	-0.056208243814714245	0.034323184902003083	0.51045303640170081
345	no	-0.054960898267826644	0.034373859395145458	0.48371832189113162
346	no	-0.020636490589369495	0.036213998147567351	0.56288607431846538
347	no	-0.10287294925681433	0.023782474978730542	0.45869586832410203
348	no	-0.12482443959573931	0.020865419504773559	0.45205461569925709
349	no	-0.054299243278678785	0.034400739702125233	0.47816494561059958
350	no	-0.03989148481472958	0.034986067367983438	0.52017551012889807
351	no	-0.0021041441504132917	0.049839025432763404	0.75262169604225948
352	no	-0.094808905330853871	0.02662241197288804	0.40679647587695128
353	no	-0.043106783935513718	0.034855443056497813	0.57156401427449555
354	no	-0.091223207665974082	0.027970990702461521	0.43100112363806886
355	no	0.11109945348658641	0.063639051499382884	0.90455787306212221
356	no	-0.016579874804174926	0.036541125882338536	0.56179143302272272
357	no	-0.07667366511389434	0.032777231847521571	0.55389167512841697
358	no	0.036346231729536119	0.052453628083357851	0.74264709379811578
359	no	-0.084971292397051715	0.030098568962447052	0.55290065203735672
360	no	0.0050354999199323409	0.050599131920026387	0.68261433477225253
361	no	-0.039763225628056315	0.034991278008524654	0.51801380078637294
362	no	-0.064829295182225299	0.03397294722368447	0.62699625327385256
363	no	-0.064715876246565704	0.033977554966175424	0.62972479864768593
364	no	-0.15160344737223713	0.018352404181857154	0.42345765894526533
365	no	0.011327636355532668	0.051038310318788298	0.63075588587884712
366	no	-0.023570058174962261	0.035977433639147405	0.59828819602383798
367	no	-0.029305787769826053	0.035514901240472657	0.63486353018715669
368	no	-0.051775974589266763	0.034503249677983183	0.46452447060463842
369	no	-0.02917222426679714	0.035525671875037912	0.63611270410673559
370	no	0.098974197918138648	0.053288029607318328	0.84783707867141311
371	no	-0.078754201894841239	0.0321055872356375	0.55364318722683281
372	no	-0.11796530515281735	0.021741705803051473	0.49305534350588431
373	no	0.036200928293457724	0.052451778105195732	0.73977721462016899
374	no	0.054786424851786308	0.052688405425878063	0.74738208035500686
375	no	-0.070272355752362348	0.03375181817390098	0.55489194040818912
376	no	-0.047803000142085134	0.034664655205810559	0.52034181536497548
377	no	0.041457884499933553	0.052518708760407373	0.76641076379646345
378	no	-0.091592882195415656	0.027831956334853532	0.4285056980312113
379	no	-0.045880576535495141	0.034742755329799424	0.55408049462301179
380	no	-0.081545178439484486	0.031204596503211567	0.55330984829656271
381	no	-0.041826927184088661	0.034907438345481795	0.55233060716034943
382	no	-0.12357302974623224	0.020983436413249356	0.45348195320782569
383	no	0.026161526603835181	0.052079332378498856	0.72592490974924684
384	no	0.035718051705011938	0.052445630204170562	0.73136698496719776
385	no	-0.090567477744268529	0.028217610330607615	0.44827997750033899
386	no	-0.024775396225944702	0.035880234513785206	0.61418189333182149
387	no	-0.035872248752711625	0.035149352313979768	0.45565920754041322
388	no	-0.10704395538619606	0.023218476832976176	0.48140900806336762
389	yes	-0.066439298546688688	0.033907539442612683	0.55551800601813484
390	no	-0.013454273280569942	0.036793176113456311	0.5830156698991511
391	yes	0.11252212409351246	0.063828646208046583	0.90963949044936465
392	no	0.022766675575943557	0.05184076698110892	0.74577076402465048
393	no	-0.019614868350551613	0.036296382328488822	0.55666695107405928
394	no	-0.010412642492497192	0.037057481941185348	0.59306290279250096
395	no	-0.07244046607110971	0.033663736814446565	0.55453781594922535
396	no	-0.12254822308578076	0.021122009466925749	0.46121358125496648
397	no	-0.0094306947161133005	0.038199290442284949	0.59579269935960921
398	no	-0.01378416534351545	0.036766573435513719	0.58077555476139886
399	no	-0.032399884966610767	0.035290420100132246	0.52502033541487447
400	no	-0.09159187185856886	0.027832336321932376	0.42851251813981561
401	no	-0.10393003816830464	0.023639536760112673	0.46466362480326273
402	no	-0.121971544780338	0.021199987174192914	0.4655643162107429
403	no	0.049967650726991317	0.052627053628978529	0.75409736392423887
404	no	-0.078910679738698128	0.032055072627259429	0.55362449837142758
405	no	-0.041695048227056497	0.034912796042328852	0.55014058183617509
406	no	-0.0075153501039912328	0.040426452429157565	0.601117321781236
407	no	0.076437296232266957	0.052973845740668109	0.7911053379853995
408	no	-0.077450225009650306	0.032526540643902299	0.55379892707381984
409	no	-0.044095978561450241	0.034815256168098226	0.58607882298384562
410	no	-0.04179299932398009	0.034908816694182922	0.55176718995941798
411	no	0.0046549987559391277	0.05057257370825842	0.69011333979480183
412	no	-0.09029090733603716	0.028321628294370543	0.45697569521526882
413	no	-0.045803887266098658	0.034745870897787641	0.55545555413758652
414	no	-0.099939619953189562	0.024692753297265849	0.43771510291952076
415	no	-0.03567221342185535	0.035157478922542243	0.45803017107255728
416	no	-0.045747406551593164	0.034748165475731202	0.55646826875179456
417	no	-0.0010347812652000236	0.050175438569094358	0.77051052584030688
418	no	-0.083891132895603862	0.030447269026664444	0.55302966036364487
419	no	-0.14491530419426568	0.018980037827897311	0.43059984071769131
420	no	-0.055863460140056262	0.034337192037396047	0.49129366821990006
421	no	-0.051821994402439717	0.034501380083216224	0.46387792635628483
422	no	0.022557637004407646	0.051826077273231144	0.74699277612313619
423	no	-0.018553035309727201	0.036382009130666595	0.55020304465644787
424	no	-0.098533970325699285	0.025221417274553466	0.42766113283202756
425	no	-0.064993194120685591	0.033966288687360055	0.62305329888346572
426	no	-0.069378724588050944	0.033788122713906514	0.55503790007169818
427	no	-0.032115778821669952	0.035301962158328898	0.5388574533915762
428	no	-0.043441311884349743	0.034841852568848641	0.57652876631409478
429	no	0.067742057188199215	0.052853354291133803	0.76777472635972188
430	no	-0.067302170725604682	0.033872484513028552	0.55537707031902794
431	no	-0.074506889517507294	0.033476716311243909	0.55420030033545897
432	no	0.0069276841245739969	0.050731202550989715	0.64532273044367994
433	no	-0.09643481599668112	0.026010907951900038	0.41264684020872122
434	no	-0.097457471472441784	0.025626287844131165	0.41996142797086966
435	no	-0.073652569174316534	0.033614494076101474	0.5543398392356238
436	no	-0.0706167712776615	0.033737825994894569	0.55483568590836008
437	no	-0.034413822261897473	0.035208602153281976	0.47294553395700861
438	no	0.038751929610381514	0.052484257011787563	0.76301980122938073
